category,datetime,headline,id,image,related,source,summary,url
company,1704818340,"Boeing Co. stock falls Tuesday, underperforms market",125018591,https://images.mktw.net/im-220105/social,BA,MarketWatch,"Shares of Boeing Co. slid 1.41% to $225.76 Tuesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=090ad00ca9894dbd6c80a53fb054fcce3f905fac7f8ceda1556eb12a9601168d
company,1704811860,Boeing Stock Falls Further as More Loose Parts Found on MAX 9 Jets,124944884,https://s.yimg.com/ny/api/res/1.2/H6uUgTN76_rdh_p92BX2Qg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/de228a76c47586bf041c1f4d7ecaec9f,BA,Yahoo,"The National Transportation Safety Board confirmed that part of the Alaska Airlines plane fuselage blew off at 16,000 feet.",https://finnhub.io/api/news?id=87930c0395a46745c347a19d00b80e7b48f04a8dbd7aca72f35e90fcabd7d336
company,1704810840,"United, Alaska Airlines inspect Boeing 737s: What they found",124944885,https://s.yimg.com/ny/api/res/1.2/XUR51RBwPuEkjWaLuNBBgg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2024-01/7fe17390-aefb-11ee-bfc6-bc95dadf72f0,BA,Yahoo,"United Airlines (UAL) and Alaska Airlines (ALK) discovered loose bolts on plug doors of models of Boeing's (BA) 737 Max 9 jets during inspections. This follows a mid-air incident where a side panel of a 737 Max detached during an Alaska Airlines flight. United and the Federal Aviation Administration (FAA) have since grounded the Boeing 737 jets. Yahoo Finance Legal Reporter Alexis Keenan breaks down inspection findings and the potential legal fallout for Boeing manufacturers. For more expert insight and the latest market action, click here to watch this full episode of Yahoo Finance Live. Editor's note: This article was written by Luke Carberry Mogan.",https://finnhub.io/api/news?id=721c25fb2d53f551b3ac4fc2a9e20b4a95a119c02b5460d6e8fd27144013d0c5
company,1704797032,These Stocks Are Moving the Most Today,124942775,https://media.zenfs.com/en/Barrons.com/12ea0f43d8f8307249a68d1cb2e0587e,BA,Yahoo,"Boeing falls after United Airlines and Alaska Air discover loose parts on Boeing 737 MAX 9 jets, while Juniper Networks surges following a report that says Hewlett Packard Enterprise was in advanced talks to buy the networking-equipment company.",https://finnhub.io/api/news?id=f33f04bbe47412233580862b2cd95100a660610e62cf9330248c8d03eaab890b
company,1704803457,Latest 737 MAX incident creates more headaches for Boeing,124944888,https://s.yimg.com/ny/api/res/1.2/5BHCtsyq5MG9SJmlSbj7cA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/fox_business_text_367/5ca7808ea1db6d338777b8e79f60e7c5,BA,Yahoo,Boeing is dealing with a new headache involving the 737 MAX after a MAX 9 aircraft had a plug door blow off in mid-air in the latest setback for the aircraft.,https://finnhub.io/api/news?id=67fc9944b04e53cadcddaaa38c4f750d19a946a1970f7dc238ff6878ebca0460
company,1704803100,JetBlue’s stock tumbles after analyst sees 40% downside,124953343,https://images.mktw.net/im-68146935/social,BA,MarketWatch,"JetBlue's stock took a hard hit Tuesday, following an analyst's call to sell the stock and after the air carrier announced that its long-time chief executive...",https://finnhub.io/api/news?id=7a194831634ef54ad89da0a9354e57f1ce3f6fc5e3818094dd285607f225945d
company,1704802942,"More Loose Fasteners Discovered On 737 Max 9s. Spirit, Boeing Stock Lower.",124943096,https://media.zenfs.com/en/ibd.com/9c95147c22afba1718f50ffc3121b784,BA,Yahoo,Boeing stock and Spirit AeroSystems traded lower Tuesday as airlines prepared for FAA mandated inspections of Boeing 737 Max 9 aircraft.,https://finnhub.io/api/news?id=b6a37333fefd12a312fa332f1caefddd2ab588a5fc3ca59341163cd6009177dd
company,1704802471,New US FAA administrator to testify before Congress amid Boeing scrutiny,124947620,,BA,Finnhub,The new head of theFederal Aviation Administration is set to appear next monthbefore Congress as the agency faces questions on its oversightof planemaker Boeing following the emergency landing...,https://finnhub.io/api/news?id=d6b56c2e1553879a586e7c52cae5c9eab1ee3291bfcd8121d9907b7fef94eb65
company,1704800803,Boeing Probe Focused on Door Bolts as Airlines Find Loose Parts,124943097,https://s.yimg.com/ny/api/res/1.2/h9jCmGo9T_.mErmkcWrgvQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04Mzk-/https://media.zenfs.com/en/bloomberg_markets_842/f4baade1e6d06cbaeb603f600d87383b,BA,Yahoo,"(Bloomberg) -- Air-safety officials probing last week’s fuselage blowout on a Boeing Co. 737 aircraft have turned their attention to four bolts they’ve been unable to locate and said they may widen their investigation beyond the Max 9 variant after multiple airlines found loose parts.Most Read from BloombergIPhone Survives 16,000-Foot Fall, Helps Steer Jet-Panel HuntChinese Billionaire Is Second-Biggest Foreign Owner of US LandBoeing Slumps After Panel Blowout Leads to Partial 737 GroundingMusk’",https://finnhub.io/api/news?id=1f97a0286e2eef74f7c3e479f008b0192d791365af2b63c7a2744a6cdf95e7ad
company,1704800671,Boeing executives to convene all-hands safety meeting at its 737 Max factory after yet another crisis,124944891,"https://media.cnn.com/api/v1/images/stellar/prod/240108144010-03-alaska-airlines-investigation.jpg?c=16x9&q=w_800,c_fill",BA,Yahoo,"Executives at Boeing are hosting an all-hands safety meeting with staffers on Tuesday, just days after a harrowing inflight blowout on a 737 Max 9 jet shortly after takeoff that led to a grounding of certain Boeing aircraft.",https://finnhub.io/api/news?id=300505692e17d06a3bcf5b7020d6ee7fc1a57a679c1a8d74bafa5c14bc8761c3
company,1704799331,"Deleting Boeing Stock From Our Model Portfolio (Technical Analysis, Downgrade)",124946523,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/109090826/image_109090826.jpg?io=getty-c-w1536,BA,SeekingAlpha,Boeing is being removed from our BuyWeakness24 Model Portfolio due to possible ongoing quality control problems on manufacturing floor. Learn why BA stock has a Sell signal on our charts.,https://finnhub.io/api/news?id=1606b15fb1eee43214a597002028b4feea2309e55ed972028a334171e2b150e0
company,1704798971,News Highlights : Top Company News of the Day - Tuesday at 11 AM ET,124946106,,BA,Finnhub,"Boeing Stock Is Falling Again. More Loose Parts Were Found on MAX 9 Jets. The National Transportation Safety Board confirmed that part of the Alaska Air plane fuselage blew off at 16,000 feet....",https://finnhub.io/api/news?id=a33ceb1e369aeee8edd02cbe233803aa073b7c3b144afe4cdeca7665fc4c5b2e
company,1704797470,Revelation : Four bolts were the cause of the Boeing 737 MAX fuselage explosion,124946619,,BA,Finnhub,-- Air-safety officials probing last week's fuselage blowout on a Boeing 737 aircraft have turned their attention to four bolts they've been unable to locate and said they may widen their...,https://finnhub.io/api/news?id=80d77d64abc9a4817b49494d45bef924f8448f2e91272b958df092be611fe9a4
company,1704795907,Trending : United Finds Loose Parts on Some Boeing 737 MAX 9 Jets,124945127,,BA,Finnhub,"10:09 ET -- United is one of the most mentioned companies in the U.S. across all news items in the last 12 hours, according to Factiva data. United Airlines and Alaska Airlines have discovered...",https://finnhub.io/api/news?id=b9b068e213a522e1bd6e00df1e2a74c0f63150e617d7daea077ecfc2d0328d9f
company,1704792780,"These Stocks Are Moving the Most Today: Boeing, Juniper Networks, HPE, Nvidia, Unity Software, Match, and More",124942060,https://s.yimg.com/ny/api/res/1.2/mf91Lp3hbGkHfSTYEfxwbA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/1a29209930f937acac01e710763b18aa,BA,Yahoo,"Boeing falls after United Airlines and Alaska Air discover loose parts on Boeing 737 MAX 9 jets, while Juniper Networks surges following a report that says Hewlett Packard Enterprise was in advanced talks to buy the networking-equipment company.",https://finnhub.io/api/news?id=6e6ee20087922d1262ac7ac70adebc92c82806d57d45064da1c8bbc7f02efc0b
company,1704792600,"‘No chance of a soft landing on the moon,’ says maker of private lunar lander",125018613,https://images.mktw.net/im-11931349/social,BA,MarketWatch,"Astrobotic Technology, the company behind the Peregrine lunar lander, says a propellant leak has doomed the historic mission to failure",https://finnhub.io/api/news?id=82e800378253addaffdc4b7236cd582693ce7d54313fdf3fafa505826337130f
company,1704791773,News Highlights : Top Company News of the Day - Tuesday at 9 AM ET,124944146,,BA,Finnhub,"Boeing Slides Further as More Loose Parts Found on MAX 9 Jets The National Transportation Safety Board confirmed that part of the Alaska Airlines plane fuselage blew off at 16,000 feet. ...",https://finnhub.io/api/news?id=d896797d6c620841554a43fde06ac5ad9165f70d7990ec1048411936a164d4f9
company,1704790703,LIVE: FTSE 100 higher amid Wall Street tech rally,124942061,https://s.yimg.com/ny/api/res/1.2/DSDWaUP0MYkxbWF56.s1HQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03MzA-/https://s.yimg.com/os/creatr-uploaded-images/2023-12/bece00d0-a55c-11ee-afff-c14e520019b9,BA,Yahoo,The FTSE bucked the trend across Europe to trade higher on Tuesday.,https://finnhub.io/api/news?id=7ecef710c077f796a601d666a80879d3f09c204b4825cdc5c885bd4fd7362aa3
company,1704790566,Boeing : working on a prototype developed with NASA,124943962,,BA,Finnhub,"Boeing has begun extensive modifications to its next flight demonstrator aircraft, the X-66 Sustainable Flight Demonstrator . As a reminder, the X-66 is the first experimental aircraft project...",https://finnhub.io/api/news?id=a67fd4248f062bee0f0869426fe6a449dace4d6d72659c2baf29094efa563461
company,1704788640,Heard on the Street Recap: Maxing Out,124941446,,BA,Yahoo,"The Nasdaq Composite ended the day up 2.2%—its best day in nearly two months—after the tech-heavy index shed more than 3% [in the first week of the year](https://www.wsj.com/finance/stocks/investors-hope-the-dogs-of-the-dow-can-find-their-bite-56fb7dfb).  Boeing's loss weighed on the Dow, leaving the blue-chip index to close the day up only 0.6% despite strong gains by Salesforce, Intel and Amgen.",https://finnhub.io/api/news?id=8666028054c22a4661c707d573a8f2ff897052ecb3a08ad48f6ad8b48a3b88a8
company,1704788460,"Buy Boeing Stock After MAX Incident, Says Wall Street. But Do It With Eyes Wide Open.",124941447,https://s.yimg.com/ny/api/res/1.2/NT766WNWOgVbfvWci7UYPw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/b56d9f96f7d5e8a51475c84b6e324383,BA,Yahoo,The plane maker's shares took a hit after one of its jets lost an emergency door plug in flight.,https://finnhub.io/api/news?id=a0bd539fcc99bc8529280327541e75fe0833e97baad321a3a6bc294d72ab1cb9
company,1704784580,News Highlights : Top Company News of the Day - Tuesday at 7 AM ET,124942797,,BA,Finnhub,"Boeing Slides Further as More Loose Parts Found on MAX 9 Jets The National Transportation Safety Board confirmed that part of the Alaska Airlines plane fuselage blew off at 16,000 feet. ...",https://finnhub.io/api/news?id=832e521e23c9d8222e95b42aea823fa055f120e747b1d96aa4a55aa413744831
company,1704784308,Ryanair expects to be 5-10 new aircraft short this summer -FT,124941448,https://media.zenfs.com/en/reuters-finance.com/a3092243ccf5e4cd92c312c10eb68e1c,BA,Yahoo,"Ryanair expects to be five to ten aircraft short for its peak 2024 summer season due to Boeing delivery delays, likely forcing it to revise down its traffic growth, Chief Executive Michael O'Leary told the Financial Times on Tuesday.  Ryanair was due to have 57 Boeing MAX 8200 planes delivered by the end of April, and O'Leary said the delays mean it will likely carry 200 million passengers for the financial year beginning in April versus the 205 million previously forecast.",https://finnhub.io/api/news?id=ba925aea5cddd53e755daf33c362a6d22828be1f68899ea6274eaceb1e4bcce2
company,1704784107,UPDATE 1-Ryanair expects to be 5-10 new aircraft short this summer -FT,124941449,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"Ryanair expects to be five to ten aircraft short for its peak 2024 summer season due to Boeing delivery delays, likely forcing it to revise down its traffic growth, Chief Executive Michael O'Leary told the Financial Times on Tuesday.  Ryanair was due to have 57 Boeing MAX 8200 planes delivered by the end of April, and O'Leary said the delays mean it will likely carry 200 million passengers for the financial year beginning in April versus the 205 million previously forecast.",https://finnhub.io/api/news?id=13d8477cad205167477550d515bf1148dd3a6a1d90459e30208a10fa002742c1
company,1704783847,Indonesia temporarily grounds Boeing 737-9 Max jetliners after Alaska Airlines incident,124941450,https://s.yimg.com/ny/api/res/1.2/Bq9SlMn4bQMIQqW0qVDljA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MzY-/https://media.zenfs.com/en/ap_finance_articles_694/88a0e627d9e94245c94c8c6059ad4a72,BA,Yahoo,"Indonesia has temporarily grounded three Boeing 737-9 Max jetliners, following an incident last week in which an Alaska Airlines plane suffered a blowout that left a gaping hole in the side of the fuselage.  The three aircraft, grounded since Saturday, belong to the Indonesian budget carrier Lion Air.  The decision was made by the country's Transportation Ministry in coordination with the U.S. Federal Aviation Administration to ensure the safety and security of flight operations.",https://finnhub.io/api/news?id=083704c9fabe962ae5305ea9f3580510104eed49cf7c61b53a4d10b8a24db31b
company,1704782921,"United, Alaska say they found loose parts in door panels during inspections of Boeing Max 9 jets",124941451,https://s.yimg.com/ny/api/res/1.2/WclWKIT9zZz3IcpTPjn_fw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03ODM-/https://media.zenfs.com/en/ap_finance_articles_694/6927771e37dca12fb221d3f33187d212,BA,Yahoo,The findings of investigators and airlines are ratcheting up pressure on Boeing to address concerns that have grown since a terrifying fuselage blowout on Friday.,https://finnhub.io/api/news?id=05a358d7c63d1aab283f82f35d14128a007949809fc80a6232ad8601c0eed2ee
company,1704768780,"United, Alaska Find Loose Parts on Some Boeing 737 MAX 9 Jets",124936362,,BA,Yahoo,The airlines are inspecting the aircraft grounded by Federal Aviation Administration after a door-plug blowout on an Alaska Airlines flight.,https://finnhub.io/api/news?id=602feb0a0bcad716b826284b54de8799e61a94dae1900237931c9b4afabd83f1
